,MASTER_AI_ID,FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,REGULATORY_PROGRAM,CLOSURE_TYPE,CONTROL_TYPE,IC_ID,INSTRUMENT_ID,DATE_IC_RECORDED,CONTROL_METHOD,AFFECTED_MEDIA,CONSTITUENTS_OF_CONCERN,RESTRICTION_COVERAGE,IC_VFC_ID,FULL_ADDRESS,ZIP_CODE
3017,24888,7919,PICKETT OIL,506 W 2nd St,SHERIDAN,HAMILTON,UST,NFA 04/11/2022,Environmental Restrictive Covenant,2307,,03/03/2022,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,83290211,"506 W 2nd St, SHERIDAN",46030
3018,24906,4060049,Former Recover Incorporated,6845 Industrial Hwy,GARY,LAKE,Brownfields,BFF No Further Action 7/29/2010,Environmental Restrictive Covenant,2308,,04/28/2014,"Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water,"Metals, VOCs - Volatile Organic Compounds",Entire Property,69982243,"6845 Industrial Hwy, GARY",46303
3019,24982,4060004,Southeast Neighborhood Development Corporation,1821-1849 S SHELBY ST,INDIANAPOLIS,MARION,Brownfields,,Environmental Restrictive Covenant,2309,,06/13/2014,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Soil Restoration, Vapor Mitigation Contingency",Subsurface Soil; Surface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Portion of Property,70119062,"1821-1849 S SHELBY ST, INDIANAPOLIS",46107
3020,24987,4060014,R & L MOBILE GAS STATION,1301 W 15TH AVE,GARY,LAKE,Brownfields,NFA 8/20/08,Environmental Restrictive Covenant,2312,,06/18/2012,"Agricultural or Food Crop, Residential Use Restriction",Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, TPH - Total Petroleum Hydrocarbons",Entire Property,66275844,"1301 W 15TH AVE, GARY",46303
3021,25171,200711059,Gilliate Family Realty Trust,2510 Roosevelt Ave,INDIANAPOLIS,MARION,State Cleanup,State Clean Up 2007-11-059,Environmental Restrictive Covenant,2315,,01/29/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Chlorinated Compounds,Entire Property,69638073,"2510 Roosevelt Ave, INDIANAPOLIS",46107
3022,25178,4101007,Prest O Lite,1255 Main St,INDIANAPOLIS,MARION,Brownfields,No Further Action,Environmental Restrictive Covenant,2316,,03/13/2015,"Ground Water Use Restriction, POE - Positive Pressurization (HVAC), Prohibit Monitoring Interference, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Soil Gas (Vapor),VOCs - Volatile Organic Compounds,Entire Property,800020105; 80020105,"1255 Main St, INDIANAPOLIS",46107
3023,25211,4071110,National Apartments,2108 Columbia Ave,INDIANAPOLIS,MARION,Brownfields,Site Status Letter 6/20/2010,Environmental Restrictive Covenant,2318,,11/24/2010,"Paved or Concrete Cap,  Soil or Vegetative Cap, Agricultural or Food Crop, Other Restriction (Specify)",Subsurface Soil; Surface Soil,Metals,Entire Property,67367046,"2108 Columbia Ave, INDIANAPOLIS",46107
3024,25281,24990,Valero Convience Store,3816 E Michigan Rd,INDIANAPOLIS,MARION,LUST,LUST NFA 9/20/2019,Environmental Restrictive Covenant,2324,,,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,82821136,"3816 E Michigan Rd, INDIANAPOLIS",46107
3025,25296,4190415,Kroger 116,680 Twin Aire Dr,INDIANAPOLIS,MARION,Brownfields,Comfort Letter,Environmental Restrictive Covenant,2325,,11/29/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water; Soil Gas (Vapor),VOCs - Volatile Organic Compounds,Entire Property,83254863; 83254864,"680 Twin Aire Dr, INDIANAPOLIS",46107
3026,25392,6051001,Thomson Consumer Electronics Incorporated,3301 S Adams St,MARION,GRANT,VRP,COC,Environmental Restrictive Covenant,2327,,07/14/2021,"Agricultural or Food Crop, Engineering Control OM&M, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, PCB - Polychlorinated Byphenols",Entire Property,83209041,"3301 S Adams St, MARION",46928
3027,25431,2545,Marathon 2172,1691 E 15th Ave,GARY,LAKE,UST,NFA,Environmental Restrictive Covenant,2328,,04/21/2022,"Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Subsurface Soil,Petroleum,Entire Property,83306598,"1691 E 15th Ave, GARY",46303
3028,25432,2542,Marathon 2080,4067 Broadway,GARY,LAKE,LUST,NFA,Environmental Restrictive Covenant,2329,,01/18/2022,"Ground Water Use Restriction, Other Restriction (Specify), Right of Way (ROW) Notification",Ground Water,VOCs - Volatile Organic Compounds,Entire Property,83270350,"4067 Broadway, GARY",46303
3029,25455,6288,Jay Petroleum Incorporated,533 S CR 200 W,PORTLAND,JAY,UST,,Environmental Restrictive Covenant,2330,,11/13/2014,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,80006333,"533 S CR 200 W, PORTLAND",47326
3030,25456,200810020,CXS Transportation Inc,S Girls School Rd & Jackson St,INDIANAPOLIS,MARION,State Cleanup,State Clean Up 2008-10-020,Environmental Restrictive Covenant,2331,,11/04/2013,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,"Inorganic Non-Metallic, SVOCs - Semi Volatile Organic Compounds",Entire Property,69205629,"S Girls School Rd & Jackson St, INDIANAPOLIS",46107
3031,25554,6140501,Holcomb & Hoke Manufacturing Company Incorporated,1545 Van Buren St,INDIANAPOLIS,MARION,VRP,Certificate of Completion,Environmental Restrictive Covenant,2337,,08/18/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water; Soil Gas (Vapor); Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,83202337,"1545 Van Buren St, INDIANAPOLIS",46107
3032,25618,4160301,Cunningham Quality Painting,920 N Dorman St,INDIANAPOLIS,MARION,Brownfields,Comfort Letter 04/21/2017,Environmental Restrictive Covenant,2340,,05/18/2023,Other Restriction (Specify),Subsurface Soil,Metals,Portion of Property,83482663,"920 N Dorman St, INDIANAPOLIS",46107
3033,25669,4200701,Trident Machine Technologies INC,2300 Michigan Ave,HAMMOND,LAKE,Brownfields,BF Site Status Letter 12/22/2021,Environmental Restrictive Covenant,2343,,01/04/2022,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Soil Gas (Vapor),"Metals, PAH - Polynuclear Aromatic Hydrocarbons",Entire Property; Portion of Property,83274039,"2300 Michigan Ave, HAMMOND",46303
3034,25669,4200701,Trident Machine Technologies Incorporated,2300 Michigan Ave,HAMMOND,LAKE,Brownfields,BF Site Status Letter 12/22/2021,Environmental Restrictive Covenant,2343,,01/04/2022,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water; Soil Gas (Vapor),"Metals, PAH - Polynuclear Aromatic Hydrocarbons",Entire Property; Portion of Property,83274039,"2300 Michigan Ave, HAMMOND",46303
3035,25677,6990304,Alpha Building Corporation/Rifraft Corporation,141 141ST ST,HAMMOND,LAKE,VRP,VRP ERC,Environmental Restrictive Covenant,2345,,07/26/2017,"Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Soil Restoration",Subsurface Soil; Surface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, PCB - Polychlorinated Byphenols",Entire Property; Portion of Property,82574955,"141 141ST ST, HAMMOND",46303
3036,25790,200005148,Buckeye Terminals LLC,10470 E CR 300 N,CLERMONT,HENDRICKS,State Cleanup,State Cleanup Closure 12/7/17,Environmental Restrictive Covenant,2346,,11/28/2016,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,80261511; 80416224,"10470 E CR 300 N, CLERMONT",46122
3037,25835,6141105,"Bunge Milling, LLC",7383 N CR 100 W,WORTHINGTON,GREENE,VRP,Certificate of Completion VFC #80554017,Environmental Restrictive Covenant,2347,,10/02/2017,"Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Water,"PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,80554017,"7383 N CR 100 W, WORTHINGTON",47424
3038,25839,6140302,OmniSource LLC,2205 S Holt Rd,INDIANAPOLIS,MARION,VRP,"VRP Certificate of Completion
 VFC #82946169",Environmental Restrictive Covenant,2348,,04/08/2020,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Vapor Intrusion Monitoring",,,Entire Property; Portion of Property,82946169,"2205 S Holt Rd, INDIANAPOLIS",46107
3039,26067,4071004,Roland Dump Site No 73,Industrial Hwy,GARY,LAKE,Brownfields,BF Comfort letter,Environmental Restrictive Covenant,2349,,05/03/2013,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil,Petroleum,Entire Property,68250583,"Industrial Hwy, GARY",46303
3040,26114,6180502,Lincoln Business Park,1416 Sadlier Cl E Dr,INDIANAPOLIS,MARION,VRP,,Environmental Restrictive Covenant,2350,,07/11/2023,"Other (Specify), Other Restriction (Specify)",Concrete Surface,PCB - Polychlorinated Byphenols,Entire Property; Portion of Property,83501396,"1416 Sadlier Cl E Dr, INDIANAPOLIS",46107
3041,26302,,PROSPECT USED AUTO PARTS OF INDIANA INCORPORATED,3306 E PROSPECT ST,INDIANAPOLIS,MARION,Hazardous Waste,Enforcement ERC,Environmental Restrictive Covenant,2352,,08/31/2017,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property,80522559,"3306 E PROSPECT ST, INDIANAPOLIS",46107
3042,26353,201335451,Walker Cleaners,7122 WOODLAND DR,INDIANAPOLIS,MARION,State Cleanup,SCU NFA,Environmental Restrictive Covenant,2354,,11/30/2018,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",,,Entire Property,82670980,"7122 WOODLAND DR, INDIANAPOLIS",46107
3043,26495,4150602,LAZ Parking Lot,131 N Alabama St,INDIANAPOLIS,MARION,Brownfields,BFD Comfort Letter 7/31/15,Environmental Restrictive Covenant,2357,,07/27/2017,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80507805,"131 N Alabama St, INDIANAPOLIS",46107
3044,26561,200905132,Former Tuchman Cleaners,1419 W 86th St,INDIANAPOLIS,MARION,State Cleanup,,Environmental Restrictive Covenant,2359,,02/11/2021,"Maintain Building Slab,  Maintain Vapor Mitigation System,  Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Portion of Property,83118607,"1419 W 86th St, INDIANAPOLIS",46107
3045,26588,199507515,LCS Realty Corporation,3709 MADISON AVE,INDIANAPOLIS,MARION,State Cleanup,SCS NFA 08/02/2016,Environmental Restrictive Covenant,2361,,03/29/2016,"Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,80610051,"3709 MADISON AVE, INDIANAPOLIS",46107
3046,26607,4190803,America Cleaners,707 S Rangeline Rd,CARMEL,HAMILTON,Brownfields,BF Comfort Letter 01/15/2020,Environmental Restrictive Covenant,2362,,02/28/2020,Ground Water Use Restriction,Ground Water,Metals,Entire Property,82930771,"707 S Rangeline Rd, CARMEL",46030
3047,26607,4190803,America Cleaners,707 S Rangeline Rd,CARMEL,HAMILTON,Brownfields,BF Comfort Letter 01/15/2020,Environmental Restrictive Covenant,2363,,02/28/2020,Ground Water Use Restriction,Ground Water,Metals,Entire Property,82930770,"707 S Rangeline Rd, CARMEL",46030
3048,26607,4190803,America Cleaners,707 S Rangeline Rd,CARMEL,HAMILTON,Brownfields,BF Comfort Letter 01/15/2020,Environmental Restrictive Covenant,2364,,02/28/2020,Ground Water Use Restriction,Ground Water,Metals,Entire Property,82930776,"707 S Rangeline Rd, CARMEL",46030
3049,26793,200009506,Former Price Marathon,12999 N Old Meridian Rd,CARMEL,HAMILTON,LUST,Modification,Environmental Restrictive Covenant,2365,,02/28/2023,"Agricultural or Food Crop, Ground Water Use Restriction",Ground Water; Subsurface Soil,Petroleum,Portion of Property,80118436,"12999 N Old Meridian Rd, CARMEL",46030
3050,28222,0000970,Indiana Real Estate Services LLC,3612 W 30th St,INDIANAPOLIS,MARION,State Cleanup,NFA,Environmental Restrictive Covenant,2368,,03/14/2023,"Maintain Building Slab,  Paved or Concrete Cap, Ground Water Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,83448281,"3612 W 30th St, INDIANAPOLIS",46107
3051,28328,4201009,Cohn & Sons,1402 N Capitol Ave,INDIANAPOLIS,MARION,Brownfields,Comfort Letter 03/30/2023,Environmental Restrictive Covenant,2371,,04/28/2023,"Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Soil Gas (Vapor),VOCs - Volatile Organic Compounds,Entire Property,83473803,"1402 N Capitol Ave, INDIANAPOLIS",46107
3052,28328,4201009,Cohn S & Sons Incorporated,1402 N Capitol Ave,INDIANAPOLIS,MARION,Brownfields,Comfort Letter 03/30/2023,Environmental Restrictive Covenant,2371,,04/28/2023,"Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Soil Gas (Vapor),VOCs - Volatile Organic Compounds,Entire Property,83473803,"1402 N Capitol Ave, INDIANAPOLIS",46107
3053,28662,4170903,Omar Bakery,1555 Bellefontaine St,INDIANAPOLIS,MARION,Brownfields,BF Comment Letter 02/09/2018,Environmental Restrictive Covenant,2372,,05/16/2018,"Ground Water Use Restriction, Vapor Mitigation Contingency",Ground Water; Soil Gas (Vapor),VOCs - Volatile Organic Compounds,Entire Property,82605926,"1555 Bellefontaine St, INDIANAPOLIS",46107
3054,29294,4170503,Sensient,2121 Production Dr,INDIANAPOLIS,MARION,Brownfields,BF Comfort Letter 02/09/2018,Environmental Restrictive Covenant,2373,,06/20/2018,Ground Water Use Restriction,Ground Water,Metals,Entire Property,82568833,"2121 Production Dr, INDIANAPOLIS",46107
3055,29567,6150501,Aunt Mille's Bakeries,1907 S Walnut St,MUNCIE,DELAWARE,VRP,Certificate of Completion 1/30/2015,Environmental Restrictive Covenant,2378,,01/30/2015,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80277173,"1907 S Walnut St, MUNCIE",47303
3056,29567,6150501,Perfection Bakeries,1907 S Walnut St,MUNCIE,DELAWARE,VRP,Certificate of Completion 1/30/2015,Environmental Restrictive Covenant,2378,,01/30/2015,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80277173,"1907 S Walnut St, MUNCIE",47303
3057,29583,0000783,Arvin North American Automotive,1001 Hurricane St,FRANKLIN,JOHNSON,State Cleanup,Corrective Action,Environmental Restrictive Covenant,2382,,11/17/2021,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Vapor Intrusion Monitoring",Ground Water,"Chlorinated Compounds, PAH - Polynuclear Aromatic Hydrocarbons",Entire Property,,"1001 Hurricane St, FRANKLIN",46106
3059,29604,4190805,Dygert Seating,23542 Cooper Dr,ELKHART,ELKHART,Brownfields,BF,Environmental Restrictive Covenant,2385,,04/05/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water,VOCs - Volatile Organic Compounds,Entire Property,83144642,"23542 Cooper Dr, ELKHART",46507
3060,29652,4110601,Monaco Coach Corporation,1722 Mishawaka Rd,ELKHART,ELKHART,Brownfields,Comfort Letter/Closure 9/2/11,Environmental Restrictive Covenant,2394,,07/19/2021,Ground Water Use Restriction,Ground Water,Chlorinated Compounds,Entire Property,83199197,"1722 Mishawaka Rd, ELKHART",46507
3061,29661,6170302,Wabash Steel Corporation,2007 Oliphant Dr,VINCENNES,KNOX,VRP,Cert of Completion,Environmental Restrictive Covenant,2395,,01/19/2022,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Surface Soil,Metals,Entire Property,83284027,"2007 Oliphant Dr, VINCENNES",47512
3062,29690,0000519,Merchant Metals,71347 CR 23,NEW PARIS,ELKHART,State Cleanup,,Environmental Restrictive Covenant,2396,,09/01/2021,"Ground Water Use Restriction, Periodic Reporting Required, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Inorganic Non-Metallic,Entire Property,,"71347 CR 23, NEW PARIS",46507
3064,29745,200908135,Eagle Uniform & Linen Service,117 W Jefferson St,GOSHEN,ELKHART,State Cleanup,SCS 200908135,Environmental Restrictive Covenant,2398,,05/08/2020,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Chlorinated Compounds,Entire Property,82970412,"117 W Jefferson St, GOSHEN",46507
3065,29747,4220401,Goshen Iron & Metal Incorporated,409 W Lincoln Ave,GOSHEN,ELKHART,Brownfields,Comfort Letter 03/06/2023,Environmental Restrictive Covenant,2399,,03/29/2023,"Soil or Vegetative Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction",Ground Water; Surface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, PCB - Polychlorinated Byphenols",Entire Property,83455473,"409 W Lincoln Ave, GOSHEN",46507
3066,29748,6081202,Essig 4 Enterprise Kirts Cleaners Incorporated,600 W Pike St,GOSHEN,ELKHART,VRP,VRP 6081202,Environmental Restrictive Covenant,2400,,05/11/2020,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,82966687,"600 W Pike St, GOSHEN",46507
3067,29773,6080404,Seymour Electronics,500 S Poplar St,SEYMOUR,JACKSON,VRP,ERO,Environmental Restrictive Ordinance,2403,,06/22/2020,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,83363626,"500 S Poplar St, SEYMOUR",47220
3069,29800,4141028,Dan Roths Service Corporation,101 S 2nd St,ELKHART,ELKHART,Brownfields,NFA 4/17/2017,Environmental Restrictive Covenant,2406,,09/10/2018,"Agricultural or Food Crop, Engineering Control OM&M, Residential Use Restriction, Restricted Excavation Area, Vapor Mitigation Contingency",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,"Metals, VOCs - Volatile Organic Compounds",Entire Property; Portion of Property,82651566,"101 S 2nd St, ELKHART",46507
3070,29873,6160331,Hill Truck,2000 Cassopolis St,ELKHART,ELKHART,VRP,Cert of Completion,Environmental Restrictive Covenant,2409,,02/18/2021,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,83120552,"2000 Cassopolis St, ELKHART",46507
3071,29909,6991001,Eads Drycleaning,107 E Broadway St,PRINCETON,GIBSON,VRP,Closure,Environmental Restrictive Covenant,2411,,02/14/2023,"Maintain Vapor Mitigation System,  Other (Specify), Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property,83438033,"107 E Broadway St, PRINCETON",47647
3073,29928,6130401,"Flexsteel Industries, Inc. - New Paris",72104 CR 23,NEW PARIS,ELKHART,VRP,VRP ERC,Environmental Restrictive Covenant,2413,,05/01/2017,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction, Restricted Excavation Area, Vapor Intrusion Monitoring",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,80466113,"72104 CR 23, NEW PARIS",46507
3075,30035,4200708,Generations Custom Auto & Collision Incorporated,159 W Monroe St,FRANKLIN,JOHNSON,Brownfields,SSL 07/21/2022,Environmental Restrictive Covenant,2416,,04/14/2023,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,83504465,"159 W Monroe St, FRANKLIN",46106
3077,30223,6170602,McCormick Motors Incorporated,1255 W MARKET ST,NAPPANEE,ELKHART,VRP,COC,Environmental Restrictive Covenant,2421,,09/14/2020,Soil Handling and Disposal,Subsurface Soil,PAH - Polynuclear Aromatic Hydrocarbons,Entire Property,83047813,"1255 W MARKET ST, NAPPANEE",46507
3078,30280,0000530,Raben Tire Company,1111 Willow St,VINCENNES,KNOX,State Cleanup,NFA 3/10/22,Environmental Restrictive Covenant,2422,,10/26/2021,"Maintain Building Slab,  Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction, Restricted Excavation Area",Ground Water; Subsurface Soil; Surface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons",Entire Property; Portion of Property,83257339,"1111 Willow St, VINCENNES",47512
3079,30281,201232837,R G Properties and Development LLC,1216 Washington Ave,VINCENNES,KNOX,State Cleanup,State Clean Up 2012-32-837,Environmental Restrictive Covenant,2423,,08/23/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,PAH - Polynuclear Aromatic Hydrocarbons,Portion of Property,80384985,"1216 Washington Ave, VINCENNES",47512
3082,30447,000000091,Hoskins Manufacturing Company,71103 CR 23,NEW PARIS,ELKHART,State Cleanup,NFA,Environmental Restrictive Covenant,2433,,11/02/2023,"Maintain Vapor Mitigation System, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify), Periodic Reporting Required, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Soil Gas (Vapor); Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,83562163,"71103 CR 23, NEW PARIS",46507
3085,30654,2913,Former Clark 1080,400 E Jefferson St,FRANKLIN,JOHNSON,UST,,Environmental Restrictive Covenant,2439,,03/01/2016,Ground Water Use Restriction,Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,80317930,"400 E Jefferson St, FRANKLIN",46106
3088,30886,11580,Tiki Coop LLC,110 E Broadway St,FORTVILLE,HANCOCK,UST,NFA,Environmental Restrictive Covenant,2443,,05/24/2021,"Ground Water Use Restriction, Other Restriction (Specify)",Ground Water,Petroleum,Entire Property,83160100,"110 E Broadway St, FORTVILLE",46140
3089,30944,0000949,Indiana Knitwear Corporation,230 E Osage St,GREENFIELD,HANCOCK,State Cleanup,Pending NFA,Environmental Restrictive Covenant,2444,,10/04/2022,"Excavation Notice Required, Ground Water Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,83377651,"230 E Osage St, GREENFIELD",46140
3090,30952,000000009,Meridian Road Landfill,9874 N Meridian Rd,FORTVILLE,HANCOCK,State Cleanup,Ordinance 2007-1-C,Environmental Restrictive Ordinance,2445,,01/28/2007,Other Restriction (Specify),Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,83542467,"9874 N Meridian Rd, FORTVILLE",46140
3092,31069,6030201,Sovern Ashland Service Station Former,817 W Commerce St,BROWNSTOWN,JACKSON,VRP,VRP Certificate of Completion 11/4/2013,Environmental Restrictive Covenant,2447,,09/09/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,68891929,"817 W Commerce St, BROWNSTOWN",47220
3093,31084,200308527,Kocolene #132,2120 E Tipton St,SEYMOUR,JACKSON,LUST,No Further Action,Environmental Restrictive Covenant,2448,,08/30/2017,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Soil Restoration",Ground Water; Subsurface Soil,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,80524914,"2120 E Tipton St, SEYMOUR",47220
3095,31151,3025,SJC Covington Shell,188 S Stringtown Rd,COVINGTON,FOUNTAIN,UST,LUST NFA 6/30/17,Environmental Restrictive Covenant,2452,,11/18/2016,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,80381866,"188 S Stringtown Rd, COVINGTON",47949
3096,31219,14966,Bulk Petroleum 2703,2504 W 16th St,BEDFORD,LAWRENCE,LUST,LUST ERC 12/23/2014,Environmental Restrictive Covenant,2455,,12/23/2014,Ground Water Use Restriction,Ground Water; Subsurface Soil,Petroleum,Entire Property,80013534,"2504 W 16th St, BEDFORD",47446
3098,31407,200312239,PRINCETON SOUTH JFM,525 S MAIN ST,PRINCETON,GIBSON,LUST,,Environmental Restrictive Covenant,2464,,07/15/2020,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,83012487,"525 S MAIN ST, PRINCETON",47647
3100,31480,200506513,Gas City 2771,601 Old Wheatland Rd,VINCENNES,KNOX,LUST,LUST ERC,Environmental Restrictive Covenant,2469,,04/09/2019,"Ground Water Use Restriction, Vapor Mitigation Contingency",Ground Water,Petroleum,Entire Property,82780840,"601 Old Wheatland Rd, VINCENNES",47512
3102,31521,199507163,Marathon Oil Southside,602 S Jefferson St,HUNTINGTON,HUNTINGTON,LUST,NFA 10/2/2020,Environmental Restrictive Covenant,2471,,08/07/2020,"Paved or Concrete Cap, Ground Water Use Restriction, Soil Restoration, Vapor Mitigation Contingency",Ground Water,Petroleum,Entire Property; Portion of Property,83022323,"602 S Jefferson St, HUNTINGTON",46750
3103,31534,10535,Speedway 8045,815 W Main St,GREENFIELD,HANCOCK,UST,LUST ERC 06/10/2014,Environmental Restrictive Covenant,2472,,06/10/2014,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal",Ground Water; Subsurface Soil; Surface Soil,"Petroleum, VOCs - Volatile Organic Compounds",Entire Property,70162324,"815 W Main St, GREENFIELD",46140
3104,31583,20-05,Oxbow Park CD Landfill,23033 CR 45,GOSHEN,ELKHART,SW Land Disposal,Closure 8/1983 (Closed),Environmental Restrictive Covenant,2473,,08/15/2017,"Soil or Vegetative Cap, Excavation Notice Required, Other Restriction (Specify), Residential Use Restriction",Solid Waste,Other,Portion of Property,80507192,"23033 CR 45, GOSHEN",46507
3107,31723,4140404,Walters Property,1237 Washington Ave,VINCENNES,KNOX,Brownfields,Site Status Letter 5/29/15,Environmental Restrictive Covenant,2480,,06/03/2015,Ground Water Use Restriction,Ground Water,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property,82556316,"1237 Washington Ave, VINCENNES",47512
3108,31749,4090302,NIPSCO #1,315 W Washington St,GOSHEN,ELKHART,Brownfields,BF Site Status Letter 12/12/2014,Environmental Restrictive Covenant,2481,,01/16/2019,"Paved or Concrete Cap,  Soil or Vegetative Cap, Ground Water Use Restriction, Other Restriction (Specify)",,,Entire Property; Portion of Property,82676304,"315 W Washington St, GOSHEN",46507
